Protein A (gene name)	Protein B (gene name)	PubMed ID	Source databases
Neurl2	Ube2d1	22334701	"psi-mi:""MI:0463""(biogrid)"
Neurl2	Neurl2	17003037	"psi-mi:""MI:0463""(biogrid)"
Neurl2	Ctnnb1	22334701|14960280	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Neurl2	Myh3	20352047	"psi-mi:""MI:0463""(biogrid)"
Neurl2	Pdcd6ip	22334701	"psi-mi:""MI:0463""(biogrid)"
Neurl2	Eno1	22334701	"psi-mi:""MI:0463""(biogrid)"
Neurl2	Dll1	17003037	"psi-mi:""MI:0463""(biogrid)"
Neurod1	Rbl1	15701640	"psi-mi:""MI:0463""(biogrid)"
Neurod1	Rb1	15701640	"psi-mi:""MI:0463""(biogrid)"
Neurod1	Neurod1	15701640	"psi-mi:""MI:0463""(biogrid)"
Neurod1	Nr4a1	15701640	"psi-mi:""MI:0463""(biogrid)"
Neurog2	Ascl1	8948587	"psi-mi:""MI:0463""(biogrid)"
Neurog2	Tcf3	8948587	"psi-mi:""MI:0463""(biogrid)"
Nf1	Smarca4	15999204	"psi-mi:""MI:0463""(biogrid)"
Nf1	Brca1	17700520	"psi-mi:""MI:0463""(biogrid)"
Nf1	Pou2f1	17700520	"psi-mi:""MI:0463""(biogrid)"
Nf1	Atf2	17700520	"psi-mi:""MI:0463""(biogrid)"
Nf1	Polr2a	15999204	"psi-mi:""MI:0463""(biogrid)"
Nf2	Grb2	16405865|16405865	"psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)"
Nf2	Ppp1cb	16885985	"psi-mi:""MI:0469""(IntAct)"
Nf2	Ppp1r12a	16885985	"psi-mi:""MI:0469""(IntAct)"
Nf2	Ctnnb1	12695331	"psi-mi:""MI:0463""(biogrid)"
Nf2	Pak1	14580336	"psi-mi:""MI:0463""(biogrid)"
Nfasc	Mpz	26406915	MI:0465(dip)
Nfat5	Nfat5	12074571	MI:0974(innatedb)
Nfatc1	Cbl	20037154	"psi-mi:""MI:0463""(biogrid)"
Nfatc1	Src	20037154	"psi-mi:""MI:0463""(biogrid)"
Nfatc1	Cblb	20037154	"psi-mi:""MI:0463""(biogrid)"
Nfatc1	Irf8	19718038|12876285	MI:0974(innatedb)|MI:0974(innatedb)
Nfatc1	Ep300	15117818	"psi-mi:""MI:0463""(biogrid)"
Nfatc1	Foxp3	18157133|25126782	"psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0469""(IntAct)"
Nfatc1	Ubc	20037154	"psi-mi:""MI:0463""(biogrid)"
Nfatc2	Rel	20064450	"psi-mi:""MI:0469""(IntAct)"
Nfatc2	Foxp3	25126782|20064450	"psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0469""(IntAct)"
Nfatc2ip	Ube2i	20077568	"psi-mi:""MI:0463""(biogrid)"
Nfatc3	Tnf	16260608	"psi-mi:""MI:0463""(biogrid)"
Nfatc3	Dnajb6	16260608	"psi-mi:""MI:0463""(biogrid)"
Nfatc3	Ppp3ca	11509611	MI:0974(innatedb)
Nfatc3	Dyrk3	18854306	MI:0974(innatedb)
Nfe2	Ehmt2	19822740	MI:0465(dip)
Nfe2	Mapk8	19966288	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Ubc	20173742|17420218|20307651|19786557|18512965	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Nrf1	18358244	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Btrc	22964642|21245377	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Mafk	18358244	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Atg7	20173742	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Cdkn1a	19560419	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Jund	18358244	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Keap1	IM-24039|24366543|19560419|15143058|12145307|18358244|16581765|17903176	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Crebbp	19786557	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Mapk7	23043106	"psi-mi:""MI:0463""(biogrid)"
Nfe2l2	Fos	18358244	"psi-mi:""MI:0463""(biogrid)"
Nfil3	Tox	25310240	MI:0974(innatedb)
Nfix	Prkcq	20178747	"psi-mi:""MI:0469""(IntAct)"
Nfix	Mef2a	20178747	"psi-mi:""MI:0469""(IntAct)"
Nfkb1	Hdac3	22891325	MI:0465(dip)
Nfkb1	Ncor1	22891325	MI:0465(dip)
Nfkb1	Nfkbia	16928772|21098220	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nfkb1	Relb	23086447	"psi-mi:""MI:0974""(InnateDB)"
Nfkb1	Hdac6	12372765	"psi-mi:""MI:0463""(biogrid)"
Nfkb1	Nfkb1	9556555|24459141|19531803	"psi-mi:""MI:0469""(IntAct)|MI:0974(innatedb)|MI:0974(innatedb)"
Nfkb1	Ankrd42	20547855	MI:0465(dip)
Nfkb1	Ankrd1	26102030	MI:0974(innatedb)
Nfkb1	Map3k8	16291755|18270204	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nfkb1	Hdac1	11931769	"psi-mi:""MI:0463""(biogrid)"
Nfkb1	Nos2	12595462	MI:0974(innatedb)
Nfkb1	Foxp3	25567984	"psi-mi:""MI:0469""(IntAct)"
Nfkb1	Fem1a	18270204	"psi-mi:""MI:0463""(biogrid)"
Nfkb1	Akap8	19531803	"psi-mi:""MI:0486""(UniProt)"
Nfkb1	Rel	20740013	MI:0465(dip)
Nfkb1	Rela	9556555	"psi-mi:""MI:0469""(IntAct)"
Nfkb2	Nfkb1	12709443	MI:0974(innatedb)
Nfkb2	H3f3a	24115035	"psi-mi:""MI:0463""(biogrid)"
Nfkb2	Relb	12709443|23086447	"MI:0974(innatedb)|psi-mi:""MI:0974""(InnateDB)"
Nfkbia	Rela	23086447|16163708|16928772|20634424	"psi-mi:""MI:0974""(InnateDB)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|MI:0465(dip)"
Nfkbia	Ubc	16163708|22761574	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nfkbia	Sumo2	21632113	"psi-mi:""MI:0463""(biogrid)"
Nfkbia	Btrc	10097128|10790373|10497169|15922723	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)|MI:0974(innatedb)"
Nfkbia	Rel	20740013|16226509|15671248	MI:0465(dip)|MI:0974(innatedb)|MI:0974(innatedb)
Nfkbia	Hdac3	16371367	"psi-mi:""MI:0469""(IntAct)"
Nfkbia	Hist1h4h	23850221	"psi-mi:""MI:0469""(IntAct)"
Nfkbia	Ube2i	9223278	MI:0974(innatedb)
Nfkbia	Fbxw11	11896578	"psi-mi:""MI:0463""(biogrid)"
Nfkbia	Hspa4	17473852	MI:0974(innatedb)
Nfkbia	Hoxa9	15161102	"psi-mi:""MI:0463""(biogrid)"
Nfkbia	Prmt2	16648481	"psi-mi:""MI:0463""(biogrid)"
Nfkbia	Relb	23086447	"psi-mi:""MI:0974""(InnateDB)"
Nfkbib	Rela	12686541	"psi-mi:""MI:0469""(IntAct)"
Nfkbib	Arih2	23179078	"psi-mi:""MI:0974""(InnateDB)"
Nfkbib	Btrc	10497169	MI:0974(innatedb)
Nfkbie	Relb	23086447	"psi-mi:""MI:0974""(InnateDB)"
Nfkbiz	Akirin2	IM-23815|25107474	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nfkbiz	Nfkb1	15241416	MI:0974(innatedb)
Nfya	Tbp	21705419	"psi-mi:""MI:0463""(biogrid)"
Nfya	Polr2a	15601870	"psi-mi:""MI:0463""(biogrid)"
Nfya	Creb1	17226765	"psi-mi:""MI:0463""(biogrid)"
Nfya	Nr5a1	12730328	"psi-mi:""MI:0463""(biogrid)"
Ngef	Epha4	21029865	"psi-mi:""MI:0469""(IntAct)"
Ngf	Sorcs2	24908487	"psi-mi:""MI:1332""(bhf-ucl)"
Ngfr	Traf6	22503986	"psi-mi:""MI:0463""(biogrid)"
Ngfr	Ubc	22503986	"psi-mi:""MI:0463""(biogrid)"
Ngfr	Ndn	16049186	"psi-mi:""MI:0463""(biogrid)"
Ngfr	Zfp110	16630834	"psi-mi:""MI:0463""(biogrid)"
Ngfr	Siah2	22055192	"psi-mi:""MI:0463""(biogrid)"
Ngfr	Ntrk1	16049186	"psi-mi:""MI:0463""(biogrid)"
Ngfr	Nradd	19407813|MINT-7290452	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ngfr	Sort1	19407813|MINT-7290452	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ngfr	Sorcs2	24908487	"psi-mi:""MI:1332""(bhf-ucl)"
Ngly1	Psmc1	15358861	"psi-mi:""MI:0463""(biogrid)"
Ngly1	Amfr	16709668|11562482|16709668	"psi-mi:""MI:0486""(UniProt)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Ngly1	Ubxn1	16709668	"psi-mi:""MI:0486""(UniProt)"
Ngly1	Vcp	16709668|17496150|16709668	"psi-mi:""MI:0486""(UniProt)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Ngly1	Ubc	11562482	"psi-mi:""MI:0463""(biogrid)"
Ngly1	Rad23b	11562482|15358861	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Ngly1	Kpna2	11562482	"psi-mi:""MI:0463""(biogrid)"
Ngly1	Rps2	11562482	"psi-mi:""MI:0463""(biogrid)"
Nhlrc1	Vmn1r181	19036738	"psi-mi:""MI:0463""(biogrid)"
Nhlrc1	Hspa1b	19036738	"psi-mi:""MI:0463""(biogrid)"
Nid1	Hspg2	11574465|11574465	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nipbl	Cdk8	20720539	MI:0465(dip)
Nipbl	Foxp3	25126782	"psi-mi:""MI:0469""(IntAct)"
Nkd1	Dvl2	11356022	"psi-mi:""MI:0486""(UniProt)"
Nkd1	Dvl3	11356022	"psi-mi:""MI:0486""(UniProt)"
Nkd1	Dvl1	11356022	"psi-mi:""MI:0486""(UniProt)"
Nkd2	Dvl2	11356022	"psi-mi:""MI:0486""(UniProt)"
Nkd2	Dvl3	11356022	"psi-mi:""MI:0486""(UniProt)"
Nkd2	Smurf2	19379695	"psi-mi:""MI:0469""(IntAct)"
Nkd2	Dvl1	11356022	"psi-mi:""MI:0486""(UniProt)"
Nkx2-1	Smarca4	19906647	"psi-mi:""MI:0463""(biogrid)"
Nkx2-2	Olig2	14573534	"psi-mi:""MI:0463""(biogrid)"
Nkx2-2	Gata6	16887115	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Foxh1	15363409	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Jarid2	15542826	"psi-mi:""MI:0469""(IntAct)"
Nkx2-5	Gata4	9584153	"psi-mi:""MI:0469""(IntAct)"
Nkx2-5	Ubc	25725482	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Tbx5	11572777	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Fbxo25	25725482	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Smarca4	15525990	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Mef2c	19035347	"psi-mi:""MI:0463""(biogrid)"
Nkx2-5	Tbx1	16556915	"psi-mi:""MI:0463""(biogrid)"
Nkx3-1	Fem1b	18816836	"psi-mi:""MI:0463""(biogrid)"
Nkx3-2	Btrc	21606193	"psi-mi:""MI:0463""(biogrid)"
Nkx3-2	Ikbkb	21606193	"psi-mi:""MI:0463""(biogrid)"
Nkx3-2	Ikbkg	21606193	"psi-mi:""MI:0463""(biogrid)"
Nlgn2	Nlgn2	18250328	MI:0465(dip)
Nlk	Hipk2	15082531	"psi-mi:""MI:0469""(IntAct)"
Nlk	Myb	15082531	"psi-mi:""MI:0469""(IntAct)"
Nlrc4	Casp1	22885697	MI:0974(innatedb)
Nlrc4	Prkcd	22885697	MI:0974(innatedb)
Nlrc4	Pycard	22885697	MI:0974(innatedb)
Nlrc5	Ikbkb	20434986	"psi-mi:""MI:0469""(IntAct)"
Nlrc5	Chuk	20434986	"psi-mi:""MI:0469""(IntAct)"
Nlrp3	Nek7	26814970	MI:0465(dip)
Nlrp3	Cflar	24270411	MI:0974(innatedb)
Nlrp3	Pycard	17907925|23143333	MI:0974(innatedb)|MI:0465(dip)
Nlrp3	Mfn1	24127597	MI:0974(innatedb)
Nlrx1	Ikbkg	21703539|21703539	"psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)"
Nlrx1	Traf6	21703539|21703540|21703539	"MI:0974(innatedb)|MI:0974(innatedb)|psi-mi:""MI:0463""(biogrid)"
Nlrx1	Chuk	21703539|21703539	"psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)"
Nlrx1	Ubc	21703539	"psi-mi:""MI:0463""(biogrid)"
Nlrx1	Traf3	21703540	MI:0974(innatedb)
Nmi	Irf7	23956435	"psi-mi:""MI:0463""(biogrid)"
Nmi	Plekho1	17197158	"psi-mi:""MI:0463""(biogrid)"
Nmrk2	Itgb1	10613898	"psi-mi:""MI:0463""(biogrid)"
Nod1	Hsp90ab1	16083881	"psi-mi:""MI:0463""(biogrid)"
Nod1	Hsp90aa1	16083881	"psi-mi:""MI:0463""(biogrid)"
Nod2	Olfm4	20534456	MI:0465(dip)
Nod2	Socs3	23019338	"psi-mi:""MI:0463""(biogrid)"
Nodal	Tdgf1	12052855	MI:0974(innatedb)
Nol3	Gnrh1	16249178	"psi-mi:""MI:0469""(IntAct)"
Nol3	Tra2a	16249178	"psi-mi:""MI:0469""(IntAct)"
Nono	Spi1	8626664|8626664	"MI:0974(innatedb)|psi-mi:""MI:0486""(UniProt)"
Nos1	Dmd	7545544	"psi-mi:""MI:0463""(biogrid)"
Nos1	Myo5a	21680773	"psi-mi:""MI:0469""(IntAct)"
Nos2	Nos2	12437348	"psi-mi:""MI:0463""(biogrid)"
Nos2	Rela	21464294	MI:0465(dip)
Nos2	Actn4	12960352	"psi-mi:""MI:0463""(biogrid)"
Nos2	Rac1	11457725	MI:0974(innatedb)
Nostrin	Dab2	15596140	"psi-mi:""MI:0486""(UniProt)"
Nostrin	Fgfr1	MINT-8403585|22751148	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Notch1	Egfl7	19503073	"psi-mi:""MI:0463""(biogrid)"
Notch1	Numb	20844536	"psi-mi:""MI:0463""(biogrid)"
Notch1	Dll1	21985982	"psi-mi:""MI:0463""(biogrid)"
Notch1	Maml1	22258620|MINT-8375654	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Notch1	Rbpj	22258620|8749394|17526737|MINT-8375654	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0471""(MINT)"
Notch1	Smarcd3	17210915	"psi-mi:""MI:0463""(biogrid)"
Notch1	Itch	10940313|21478879	MI:0974(innatedb)|MI:0974(innatedb)
Notch2	Egfl7	19503073	"psi-mi:""MI:0463""(biogrid)"
Notch3	Map3k14	16498412	MI:0974(innatedb)
Notch3	Chuk	16498412	MI:0974(innatedb)
Notch3	Egfl7	19503073	"psi-mi:""MI:0463""(biogrid)"
Notch4	Egfl7	19503073	"psi-mi:""MI:0463""(biogrid)"
Nova1	Ptbp2	10829067	"psi-mi:""MI:0463""(biogrid)"
Nova1	Matr3	10829067	"psi-mi:""MI:0463""(biogrid)"
Nova2	Ptbp2	10829067	"psi-mi:""MI:0463""(biogrid)"
Nova2	Matr3	10829067	"psi-mi:""MI:0463""(biogrid)"
Nova2	Hnrnpl	10829067	"psi-mi:""MI:0463""(biogrid)"
Nova2	Ptbp1	10829067	"psi-mi:""MI:0463""(biogrid)"
Noxo1	Cyba	17140397	"psi-mi:""MI:0463""(biogrid)"
Npas2	Arntl	23735699|d-13-00566r1	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npcd	Klhl2	21549840	"psi-mi:""MI:0463""(biogrid)"
Nphp1	Bcar1	10739664	"psi-mi:""MI:0486""(UniProt)"
Nphp4	Rpgr	20664800	"psi-mi:""MI:0486""(UniProt)"
Nphp4	Ptk2b	15661758	"psi-mi:""MI:0486""(UniProt)"
Nphs1	Tmem47	21881001	"psi-mi:""MI:0486""(UniProt)"
Nphs2	Trpc6	23657570	"psi-mi:""MI:0463""(biogrid)"
Nphs2	Trpc1	17079490	MI:0465(dip)
Nphs2	Trpc3	17079490	MI:0465(dip)
Nploc4	Vcp	17491009	"psi-mi:""MI:0463""(biogrid)"
Npm1	Rock2	17015463	"psi-mi:""MI:0463""(biogrid)"
Npm1	Fbxw7	18625840	"psi-mi:""MI:0463""(biogrid)"
Npm1	Rasl11a	20168301|MINT-7892175	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npm1	Vim	17015463	"psi-mi:""MI:0463""(biogrid)"
Npm1	Rps27	15596447|15596447	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npm1	Gpank1	15596447|15596447	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npm1	Rpl5	16648475	"psi-mi:""MI:0463""(biogrid)"
Npm1	Srsf2	16376875	"psi-mi:""MI:0463""(biogrid)"
Npm1	Npm3	15596447|15596447	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npm1	Ybx1	15596447|15596447	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npm1	Rps15	15596447|15596447	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Npm1	Cdkn2a	15485902	"psi-mi:""MI:0463""(biogrid)"
Nppc	Npr2	14514678	"psi-mi:""MI:0463""(biogrid)"
Npr1	Foxp3	25567984	"psi-mi:""MI:0469""(IntAct)"
Npr1	Sema3a	10520994	"psi-mi:""MI:0463""(biogrid)"
Npr1	Plxna1	10520994	"psi-mi:""MI:0463""(biogrid)"
Npr2	Npr2	14514678	"psi-mi:""MI:0463""(biogrid)"
Nqo2	Cebpa	24142791	MI:0974(innatedb)
Nr0b1	Nanog	18436640	MI:0465(dip)
Nr0b1	Hnf4a	19651776	"psi-mi:""MI:0463""(biogrid)"
Nr0b2	Esr1	25720568	"psi-mi:""MI:0469""(IntAct)"
Nr0b2	Sirt1	20375098|20375098	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0486""(UniProt)"
Nr0b2	Traf6	21725320|14500659|21725320	"psi-mi:""MI:0974""(InnateDB)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nr0b2	Rela	21725320|21725320	"psi-mi:""MI:0974""(InnateDB)|psi-mi:""MI:0463""(biogrid)"
Nr0b2	Ncoa1	25720568	"psi-mi:""MI:0469""(IntAct)"
Nr0b2	Sirpa	15699129	"psi-mi:""MI:0463""(biogrid)"
Nr0b2	Irak1	19104650	"psi-mi:""MI:0463""(biogrid)"
Nr0b2	Prmt5	21262773	"psi-mi:""MI:0463""(biogrid)"
Nr1d1	Brinp1	23398316	"psi-mi:""MI:0463""(biogrid)"
Nr1d1	Nr1d2	22474260	"psi-mi:""MI:0463""(biogrid)"
Nr1h2	Sirt1	17936707	"psi-mi:""MI:0486""(UniProt)"
Nr1h2	Men1	25962847	"psi-mi:""MI:0471""(MINT)"
Nr1h2	Abca12	23931754	"psi-mi:""MI:1332""(bhf-ucl)"
Nr1h3	Ncor1	19052228	"psi-mi:""MI:0463""(biogrid)"
Nr1h3	Sirt1	17936707	"psi-mi:""MI:0486""(UniProt)"
Nr1h3	Ep300	25962847	"psi-mi:""MI:0471""(MINT)"
Nr1h3	Ncoa1	25962847	"psi-mi:""MI:0471""(MINT)"
Nr1h3	Men1	25962847	"psi-mi:""MI:0471""(MINT)"
Nr1h4	Ppargc1a	14729567	"psi-mi:""MI:0469""(IntAct)"
Nr1h4	Sirt1	19883617	"psi-mi:""MI:0463""(biogrid)"
Nr1h4	Ep300	19883617	"psi-mi:""MI:0463""(biogrid)"
Nr1i2	Chek1	24356582	MI:0974(innatedb)
Nr1i2	Parp1	24356582	MI:0974(innatedb)
Nr1i3	Ppp2r1a	12885400	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Ncoa1	15610065	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Nr0b2	8650544	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Ppp2ca	12885400	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Ncor2	15610065	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Psmc4	8603043	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Hsp90ab1	12885400	"psi-mi:""MI:0463""(biogrid)"
Nr1i3	Ncor1	14561088	"psi-mi:""MI:0463""(biogrid)"
Nr2c1	Pias1	17187077	MI:0465(dip)
Nr2c1	Kat2b	17187077	MI:0465(dip)
Nr2c1	Nrip1	9774688	"psi-mi:""MI:0463""(biogrid)"
Nr2c1	Pml	18682553|17187077	MI:0465(dip)|MI:0465(dip)
Nr2c2	Tab2	21811235|MINT-8294978	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nr2e1	Atn1	16702404	"psi-mi:""MI:0463""(biogrid)"
Nr2e3	Crx	15689355	"psi-mi:""MI:0463""(biogrid)"
Nr2f6	Rasd1	21247419	"psi-mi:""MI:0469""(IntAct)"
Nr3c1	Stat6	11150515	MI:0974(innatedb)
Nr3c1	Ppp2r1a	12885400	"psi-mi:""MI:0463""(biogrid)"
Nr3c1	Nr3c1	24642507|24004655	"MI:0465(dip)|psi-mi:""MI:0469""(IntAct)"
Nr3c1	Hsp90ab1	12885400|9261129	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nr3c1	Ppp2ca	12885400	"psi-mi:""MI:0463""(biogrid)"
Nr3c1	Cry2	22170608	MI:0465(dip)
Nr3c1	Ppp5c	12885400	"psi-mi:""MI:0463""(biogrid)"
Nr3c1	Fkbp4	11751894	"psi-mi:""MI:0486""(UniProt)"
Nr3c1	Ciart	24736997	MI:0465(dip)
Nr3c1	Fkbp5	11751894	"psi-mi:""MI:0486""(UniProt)"
Nr3c1	Nr1h4	24004655	"psi-mi:""MI:0469""(IntAct)"
Nr3c2	Usp2	23548632	"psi-mi:""MI:0463""(biogrid)"
Nr3c2	Stub1	20861078	"psi-mi:""MI:0463""(biogrid)"
Nr3c2	Hsp90ab1	11809749	"psi-mi:""MI:0463""(biogrid)"
Nr3c2	Tsg101	22798426|23548632	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nr3c2	Ubc	20861078|22798426	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Nr4a1	Nr0b1	15155786	"psi-mi:""MI:0463""(biogrid)"
Nr4a1	Mapk14	25822914	MI:0465(dip)
Nr4a2	Rela	19345186	"psi-mi:""MI:0469""(IntAct)"
Nr4a2	Rcor1	19345186	"psi-mi:""MI:0469""(IntAct)"
Nr4a2	Cdkn1c	14671317	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Ppargc1a	21108604	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Nfya	12730328	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Sox8	12732652	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Tcf7l2	12861022	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Sox9	12732652	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Men1	25591470	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Ctnnb1	12861022|17244763|12861022	"psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)|MI:0974(innatedb)"
Nr5a1	Sumo2	21820362	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Lhb	21108604	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Mir383	22593182	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Ubc	21820362	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Sox2	12732652	"psi-mi:""MI:0463""(biogrid)"
Nr5a1	Pitx1	12730328	"psi-mi:""MI:0463""(biogrid)"
Nr5a2	Nr1h4	20483916	"psi-mi:""MI:0463""(biogrid)"
Nr6a1	Mul1	18082624	"psi-mi:""MI:0463""(biogrid)"
Nr6a1	Dnmt3a	16631596	"psi-mi:""MI:0463""(biogrid)"
Nr6a1	Ncor2	11702949	"psi-mi:""MI:0463""(biogrid)"
Nr6a1	Dnmt3b	16631596	"psi-mi:""MI:0463""(biogrid)"
Nr6a1	Ncor1	11702949	"psi-mi:""MI:0463""(biogrid)"
Nradd	Ngfr	MINT-7290452|19407813	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nradd	Sort1	19407813|MINT-7290452	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nrap	Flnc	12692149	"psi-mi:""MI:0463""(biogrid)"
Nrap	Klhl41	12692149	"psi-mi:""MI:0463""(biogrid)"
Nrap	Actn3	12692149	"psi-mi:""MI:0463""(biogrid)"
Nrbp1	Tceb2	22510880	"psi-mi:""MI:0463""(biogrid)"
Nrbp1	Nrbp1	12176995|12176995	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nrbp1	Sall4	22510880	"psi-mi:""MI:0463""(biogrid)"
Nrbp1	Mlf1	12176995|12176995	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nrbp1	Cul5	22510880	"psi-mi:""MI:0463""(biogrid)"
Nrbp1	Tceb1	22510880	"psi-mi:""MI:0463""(biogrid)"
Nrcam	Dlg1	MINT-5218903|16882004|16882004	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0471""(MINT)"
Nrcam	Dlg4	16882004|16882004|MINT-5218903	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nrep	Tgfb2	14985127	"psi-mi:""MI:0463""(biogrid)"
Nrep	Tgfb1	14985127	"psi-mi:""MI:0463""(biogrid)"
Nrf1	Ccnd1	16864783	MI:0465(dip)
Nrg1	Smarce1	19781646	"psi-mi:""MI:0463""(biogrid)"
Nrg1	Brm1	19781646	"psi-mi:""MI:0463""(biogrid)"
Nrip1	Ncor1	9774688	"psi-mi:""MI:0463""(biogrid)"
Nrip1	Ywhab	MINT-8008557|18628823	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Nrip1	Nr2c1	17187077	MI:0465(dip)
Nrip2	Rorb	10860982	"psi-mi:""MI:0463""(biogrid)"
Nrip2	Thrb	10860982	"psi-mi:""MI:0463""(biogrid)"
Nrip2	Rara	10860982	"psi-mi:""MI:0463""(biogrid)"
Nrp1	Plxna2	23104057	"psi-mi:""MI:0463""(biogrid)"
